0.0,1.000000
0.010000,1.000010
0.020000,1.000020
0.030000,1.000030
0.040000,1.000041
0.050000,1.000051
0.060000,1.000062
0.070000,1.000073
0.080000,1.000083
0.090000,1.000094
0.100000,1.000105
0.110000,1.000116
0.120000,1.000128
0.130000,1.000139
0.140000,1.000150
0.150000,1.000162
0.160000,1.000174
0.170000,1.000185
0.180000,1.000197
0.190000,1.000209
0.200000,1.000221
0.210000,1.000234
0.220000,1.000246
0.230000,1.000259
0.240000,1.000271
0.250000,1.000284
0.260000,1.000297
0.270000,1.000310
0.280000,1.000323
0.290000,1.000337
0.300000,1.000350
0.310000,1.000364
0.320000,1.000377
0.330000,1.000391
0.340000,1.000405
0.350000,1.000419
0.360000,1.000434
0.370000,1.000448
0.380000,1.000462
0.390000,1.000477
0.400000,1.000492
0.410000,1.000507
0.420000,1.000522
0.430000,1.000538
0.440000,1.000553
0.450000,1.000569
0.460000,1.000584
0.470000,1.000600
0.480000,1.000616
0.490000,1.000633
0.500000,1.000649
0.510000,1.000666
0.520000,1.000682
0.530000,1.000699
0.540000,1.000717
0.550000,1.000734
0.560000,1.000751
0.570000,1.000769
0.580000,1.000787
0.590000,1.000805
0.600000,1.000823
0.610000,1.000841
0.620000,1.000860
0.630000,1.000878
0.640000,1.000897
0.650000,1.000916
0.660000,1.000936
0.670000,1.000955
0.680000,1.000975
0.690000,1.000995
0.700000,1.001015
0.710000,1.001035
0.720000,1.001056
0.730000,1.001076
0.740000,1.001097
0.750000,1.001118
0.760000,1.001140
0.770000,1.001161
0.780000,1.001183
0.790000,1.001205
0.800000,1.001227
0.810000,1.001249
0.820000,1.001272
0.830000,1.001295
0.840000,1.001318
0.850000,1.001341
0.860000,1.001365
0.870000,1.001389
0.880000,1.001413
0.890000,1.001437
0.900000,1.001462
0.910000,1.001487
0.920000,1.001512
0.930000,1.001537
0.940000,1.001562
0.950000,1.001588
0.960000,1.001614
0.970000,1.001641
0.980000,1.001667
0.990000,1.001694
1.000000,1.001721
1.010000,1.001749
1.020000,1.001776
1.030000,1.001804
1.040000,1.001833
1.050000,1.001861
1.060000,1.001890
1.070000,1.001919
1.080000,1.001948
1.090000,1.001978
1.100000,1.002008
1.110000,1.002039
1.120000,1.002069
1.130000,1.002100
1.140000,1.002131
1.150000,1.002163
1.160000,1.002195
1.170000,1.002227
1.180000,1.002259
1.190000,1.002292
1.200000,1.002326
1.210000,1.002359
1.220000,1.002393
1.230000,1.002427
1.240000,1.002462
1.250000,1.002497
1.260000,1.002532
1.270000,1.002567
1.280000,1.002603
1.290000,1.002640
1.300000,1.002676
1.310000,1.002714
1.320000,1.002751
1.330000,1.002789
1.340000,1.002827
1.350000,1.002866
1.360000,1.002905
1.370000,1.002944
1.380000,1.002984
1.390000,1.003024
1.400000,1.003065
1.410000,1.003106
1.420000,1.003147
1.430000,1.003189
1.440000,1.003231
1.450000,1.003274
1.460000,1.003317
1.470000,1.003360
1.480000,1.003404
1.490000,1.003449
1.500000,1.003494
1.510000,1.003539
1.520000,1.003585
1.530000,1.003631
1.540000,1.003678
1.550000,1.003725
1.560000,1.003773
1.570000,1.003821
1.580000,1.003870
1.590000,1.003919
1.600000,1.003969
1.610000,1.004019
1.620000,1.004070
1.630000,1.004121
1.640000,1.004173
1.650000,1.004225
1.660000,1.004278
1.670000,1.004331
1.680000,1.004385
1.690000,1.004439
1.700000,1.004494
1.710000,1.004550
1.720000,1.004606
1.730000,1.004662
1.740000,1.004720
1.750000,1.004777
1.760000,1.004836
1.770000,1.004895
1.780000,1.004954
1.790000,1.005014
1.800000,1.005075
1.810000,1.005137
1.820000,1.005199
1.830000,1.005261
1.840000,1.005325
1.850000,1.005389
1.860000,1.005453
1.870000,1.005519
1.880000,1.005585
1.890000,1.005651
1.900000,1.005718
1.910000,1.005786
1.920000,1.005855
1.930000,1.005924
1.940000,1.005994
1.950000,1.006065
1.960000,1.006137
1.970000,1.006209
1.980000,1.006282
1.990000,1.006356
2.000000,1.006430
2.010000,1.006505
2.020000,1.006581
2.030000,1.006658
2.040000,1.006736
2.050000,1.006814
2.060000,1.006893
2.070000,1.006973
2.080000,1.007054
2.090000,1.007135
2.100000,1.007218
2.110000,1.007301
2.120000,1.007385
2.130000,1.007470
2.140000,1.007556
2.150000,1.007643
2.160000,1.007730
2.170000,1.007819
2.180000,1.007908
2.190000,1.007999
2.200000,1.008090
2.210000,1.008182
2.220000,1.008275
2.230000,1.008369
2.240000,1.008464
2.250000,1.008560
2.260000,1.008657
2.270000,1.008755
2.280000,1.008854
2.290000,1.008954
2.300000,1.009055
2.310000,1.009158
2.320000,1.009261
2.330000,1.009365
2.340000,1.009470
2.350000,1.009576
2.360000,1.009684
2.370000,1.009792
2.380000,1.009902
2.390000,1.010013
2.400000,1.010125
2.410000,1.010238
2.420000,1.010352
2.430000,1.010467
2.440000,1.010584
2.450000,1.010702
2.460000,1.010821
2.470000,1.010941
2.480000,1.011062
2.490000,1.011185
2.500000,1.011309
2.510000,1.011434
2.520000,1.011561
2.530000,1.011689
2.540000,1.011818
2.550000,1.011948
2.560000,1.012080
2.570000,1.012213
2.580000,1.012348
2.590000,1.012484
2.600000,1.012621
2.610000,1.012760
2.620000,1.012900
2.630000,1.013042
2.640000,1.013185
2.650000,1.013329
2.660000,1.013475
2.670000,1.013623
2.680000,1.013772
2.690000,1.013923
2.700000,1.014075
2.710000,1.014229
2.720000,1.014384
2.730000,1.014541
2.740000,1.014700
2.750000,1.014860
2.760000,1.015022
2.770000,1.015186
2.780000,1.015351
2.790000,1.015518
2.800000,1.015687
2.810000,1.015857
2.820000,1.016030
2.830000,1.016204
2.840000,1.016380
2.850000,1.016557
2.860000,1.016737
2.870000,1.016918
2.880000,1.017102
2.890000,1.017287
2.900000,1.017474
2.910000,1.017663
2.920000,1.017854
2.930000,1.018048
2.940000,1.018243
2.950000,1.018440
2.960000,1.018639
2.970000,1.018840
2.980000,1.019044
2.990000,1.019249
3.000000,1.019457
3.010000,1.019667
3.020000,1.019879
3.030000,1.020093
3.040000,1.020310
3.050000,1.020528
3.060000,1.020749
3.070000,1.020973
3.080000,1.021198
3.090000,1.021427
3.100000,1.021657
3.110000,1.021890
3.120000,1.022125
3.130000,1.022363
3.140000,1.022603
3.150000,1.022846
3.160000,1.023092
3.170000,1.023340
3.180000,1.023590
3.190000,1.023844
3.200000,1.024100
3.210000,1.024358
3.220000,1.024620
3.230000,1.024884
3.240000,1.025151
3.250000,1.025421
3.260000,1.025693
3.270000,1.025969
3.280000,1.026247
3.290000,1.026528
3.300000,1.026813
3.310000,1.027100
3.320000,1.027391
3.330000,1.027684
3.340000,1.027981
3.350000,1.028281
3.360000,1.028584
3.370000,1.028890
3.380000,1.029199
3.390000,1.029512
3.400000,1.029828
3.410000,1.030148
3.420000,1.030470
3.430000,1.030797
3.440000,1.031127
3.450000,1.031460
3.460000,1.031797
3.470000,1.032137
3.480000,1.032482
3.490000,1.032829
3.500000,1.033181
3.510000,1.033536
3.520000,1.033896
3.530000,1.034259
3.540000,1.034626
3.550000,1.034997
3.560000,1.035372
3.570000,1.035751
3.580000,1.036134
3.590000,1.036521
3.600000,1.036912
3.610000,1.037308
3.620000,1.037708
3.630000,1.038112
3.640000,1.038521
3.650000,1.038934
3.660000,1.039351
3.670000,1.039773
3.680000,1.040200
3.690000,1.040631
3.700000,1.041067
3.710000,1.041508
3.720000,1.041954
3.730000,1.042404
3.740000,1.042859
3.750000,1.043320
3.760000,1.043785
3.770000,1.044256
3.780000,1.044731
3.790000,1.045212
3.800000,1.045698
3.810000,1.046190
3.820000,1.046687
3.830000,1.047189
3.840000,1.047697
3.850000,1.048210
3.860000,1.048730
3.870000,1.049255
3.880000,1.049785
3.890000,1.050322
3.900000,1.050864
3.910000,1.051413
3.920000,1.051968
3.930000,1.052529
3.940000,1.053096
3.950000,1.053669
3.960000,1.054249
3.970000,1.054835
3.980000,1.055428
3.990000,1.056027
4.000000,1.056634
4.010000,1.057247
4.020000,1.057866
4.030000,1.058493
4.040000,1.059127
4.050000,1.059768
4.060000,1.060416
4.070000,1.061072
4.080000,1.061735
4.090000,1.062406
4.100000,1.063084
4.110000,1.063769
4.120000,1.064463
4.130000,1.065165
4.140000,1.065874
4.150000,1.066592
4.160000,1.067317
4.170000,1.068051
4.180000,1.068794
4.190000,1.069545
4.200000,1.070304
4.210000,1.071073
4.220000,1.071850
4.230000,1.072636
4.240000,1.073431
4.250000,1.074235
4.260000,1.075049
4.270000,1.075872
4.280000,1.076705
4.290000,1.077547
4.300000,1.078399
4.310000,1.079261
4.320000,1.080134
4.330000,1.081016
4.340000,1.081909
4.350000,1.082812
4.360000,1.083726
4.370000,1.084650
4.380000,1.085585
4.390000,1.086532
4.400000,1.087489
4.410000,1.088458
4.420000,1.089439
4.430000,1.090431
4.440000,1.091435
4.450000,1.092451
4.460000,1.093479
4.470000,1.094519
4.480000,1.095572
4.490000,1.096637
4.500000,1.097715
4.510000,1.098807
4.520000,1.099911
4.530000,1.101029
4.540000,1.102160
4.550000,1.103305
4.560000,1.104464
4.570000,1.105637
4.580000,1.106824
4.590000,1.108026
4.600000,1.109243
4.610000,1.110475
4.620000,1.111721
4.630000,1.112983
4.640000,1.114261
4.650000,1.115555
4.660000,1.116864
4.670000,1.118190
4.680000,1.119533
4.690000,1.120892
4.700000,1.122268
4.710000,1.123661
4.720000,1.125072
4.730000,1.126501
4.740000,1.127948
4.750000,1.129413
4.760000,1.130897
4.770000,1.132399
4.780000,1.133921
4.790000,1.135462
4.800000,1.137023
4.810000,1.138604
4.820000,1.140205
4.830000,1.141827
4.840000,1.143471
4.850000,1.145135
4.860000,1.146821
4.870000,1.148529
4.880000,1.150259
4.890000,1.152012
4.900000,1.153788
4.910000,1.155588
4.920000,1.157411
4.930000,1.159258
4.940000,1.161130
4.950000,1.163027
4.960000,1.164950
4.970000,1.166898
4.980000,1.168872
4.990000,1.170873
5.000000,1.172901
5.010000,1.174957
5.020000,1.177040
5.030000,1.179152
5.040000,1.181293
5.050000,1.183463
5.060000,1.185664
5.070000,1.187894
5.080000,1.190156
5.090000,1.192449
5.100000,1.194774
5.110000,1.197132
5.120000,1.199523
5.130000,1.201948
5.140000,1.204407
5.150000,1.206901
5.160000,1.209430
5.170000,1.211996
5.180000,1.214599
5.190000,1.217239
5.200000,1.219917
5.210000,1.222634
5.220000,1.225391
5.230000,1.228189
5.240000,1.231027
5.250000,1.233907
5.260000,1.236830
5.270000,1.239796
5.280000,1.242807
5.290000,1.245863
5.300000,1.248965
5.310000,1.252113
5.320000,1.255310
5.330000,1.258555
5.340000,1.261850
5.350000,1.265195
5.360000,1.268593
5.370000,1.272043
5.380000,1.275546
5.390000,1.279105
5.400000,1.282720
5.410000,1.286391
5.420000,1.290121
5.430000,1.293911
5.440000,1.297761
5.450000,1.301673
5.460000,1.305649
5.470000,1.309689
5.480000,1.313796
5.490000,1.317970
5.500000,1.322213
5.510000,1.326526
5.520000,1.330911
5.530000,1.335370
5.540000,1.339904
5.550000,1.344515
5.560000,1.349205
5.570000,1.353975
5.580000,1.358828
5.590000,1.363765
5.600000,1.368787
5.610000,1.373899
5.620000,1.379100
5.630000,1.384394
5.640000,1.389782
5.650000,1.395267
5.660000,1.400852
5.670000,1.406538
5.680000,1.412329
5.690000,1.418226
5.700000,1.424232
5.710000,1.430351
5.720000,1.436585
5.730000,1.442937
5.740000,1.449411
5.750000,1.456008
5.760000,1.462733
5.770000,1.469589
5.780000,1.476580
5.790000,1.483708
5.800000,1.490979
5.810000,1.498395
5.820000,1.505961
5.830000,1.513681
5.840000,1.521559
5.850000,1.529600
5.860000,1.537809
5.870000,1.546190
5.880000,1.554749
5.890000,1.563490
5.900000,1.572420
5.910000,1.581543
5.920000,1.590866
5.930000,1.600396
5.940000,1.610137
5.950000,1.620098
5.960000,1.630284
5.970000,1.640704
5.980000,1.651365
5.990000,1.662274
6.000000,1.673441
6.010000,1.684873
6.020000,1.696579
6.030000,1.708569
6.040000,1.720854
6.050000,1.733442
6.060000,1.746345
6.070000,1.759574
6.080000,1.773141
6.090000,1.787059
6.100000,1.801340
6.110000,1.815998
6.120000,1.831048
6.130000,1.846504
6.140000,1.862383
6.150000,1.878701
6.160000,1.895476
6.170000,1.912727
6.180000,1.930472
6.190000,1.948733
6.200000,1.967532
6.210000,1.986891
6.220000,2.006836
6.230000,2.027392
6.240000,2.048586
6.250000,2.070448
6.260000,2.093009
6.270000,2.116301
6.280000,2.140359
6.290000,2.165221
6.300000,2.190926
6.310000,2.217516
6.320000,2.245037
6.330000,2.273536
6.340000,2.303067
6.350000,2.333683
6.360000,2.365444
6.370000,2.398414
6.380000,2.432662
6.390000,2.468262
6.400000,2.505293
6.410000,2.543841
6.420000,2.584000
6.430000,2.625871
6.440000,2.669563
6.450000,2.715195
6.460000,2.762897
6.470000,2.812811
6.480000,2.865091
6.490000,2.919907
6.500000,2.977446
6.510000,3.037911
6.520000,3.101529
6.530000,3.168550
6.540000,3.239250
6.550000,3.313938
6.560000,3.392955
6.570000,3.476687
6.580000,3.565562
6.590000,3.660066
6.600000,3.760744
6.610000,3.868218
6.620000,3.983192
6.630000,4.106475
6.640000,4.238994
6.650000,4.381820
6.660000,4.536195
6.670000,4.703571
6.680000,4.885654
6.690000,5.084459
6.700000,5.302390
6.710000,5.542335
6.720000,5.807791
6.730000,6.103040
6.740000,6.433380
6.750000,6.805440
6.760000,7.227635
6.770000,7.710805
6.780000,8.269155
6.790000,8.921680
6.800000,9.694356
6.810000,10.623682
6.820000,11.762606
6.830000,13.190968
6.840000,15.035049
6.850000,17.507088
6.860000,20.993399
6.870000,26.278749
6.880000,35.237797
6.890000,53.721772
6.900000,113.397193
6.910000,1652.198297
