-0.704282,-0.784541,13.678625
-0.715137,-0.851541,13.324408
-0.731489,-0.921825,12.980111
-0.753156,-0.995989,12.645569
-0.780032,-1.074657,12.320639
-0.812081,-1.158485,12.005198
-0.849335,-1.248163,11.699150
-0.891890,-1.344422,11.402428
-0.939904,-1.448038,11.114996
-0.993600,-1.559840,10.836855
-1.053256,-1.680712,10.568049
-1.119215,-1.811606,10.308670
-1.191879,-1.953542,10.058865
-1.271713,-2.107622,9.818848
-1.359248,-2.275031,9.588909
-1.455080,-2.457047,9.369429
-1.559875,-2.655050,9.160891
-1.674374,-2.870522,8.963904
-1.799390,-3.105060,8.779220
-1.935819,-3.360371,8.607762
-2.084640,-3.638284,8.450652
-2.246917,-3.940736,8.309246
-2.423803,-4.269779,8.185177
-2.616542,-4.627559,8.080395
-2.826466,-5.016299,7.997231
-3.054996,-5.438273,7.938445
-3.303635,-5.895758,7.907305
-3.573956,-6.390977,7.907657
-3.867589,-6.926015,7.944005
-4.186197,-7.502710,8.021599
-4.531441,-8.122507,8.146516
-4.904935,-8.786276,8.325738
-5.308186,-9.494072,8.567215
-5.742511,-10.244845,8.879896
-6.208934,-11.036087,9.273712
-6.708056,-11.863410,9.759487
-7.239895,-12.720063,10.348745
-7.803685,-13.596412,11.053371
-8.397659,-14.479389,11.885090
-9.018784,-15.351985,12.854720
-9.662492,-16.192859,13.971153
-10.322401,-16.976161,15.240068
-10.990063,-17.671725,16.662388
-11.654780,-18.245774,18.232569
-12.303537,-18.662290,19.936890
-12.921106,-18.885159,21.751999
-13.490378,-18.881061,23.644055
-13.992979,-18.622976,25.568845
-14.410167,-18.093905,27.473211
-14.723993,-17.290264,29.297961
-14.918624,-16.224259,30.982171
-14.981697,-14.924610,32.468428
-14.905511,-13.435198,33.708264
-14.687875,-11.811634,34.666838
-14.332468,-10.116195,35.326014
-13.848627,-8.411985,35.685274
-13.250620,-6.757304,35.760383
-12.556480,-5.201145,35.580224
-11.786617,-3.780384,35.182515
-10.962376,-2.518804,34.609265
-10.104719,-1.427739,33.902680
-9.233162,-0.507864,33.102005
-8.365007,0.248405,32.241464
-7.514891,0.854384,31.349263
-6.694609,1.326802,30.447439
-5.913156,1.683887,29.552306
-5.176923,1.943925,28.675232
-4.489994,2.124284,27.823561
-3.854477,2.240803,27.001528
-3.270864,2.307499,26.211079
-2.738355,2.336471,25.452564
-2.255168,2.337961,24.725286
-1.818799,2.320485,24.027918
-1.426249,2.291018,23.358804
-1.074206,2.255197,22.716168
-0.759195,2.217510,22.098251
-0.477693,2.181488,21.503394
-0.226212,2.149870,20.930084
-0.001372,2.124755,20.376976
0.200062,2.107728,19.842889
0.381148,2.099973,19.326809
0.544748,2.102365,18.827869
0.693524,2.115550,18.345339
0.829940,2.140014,17.878611
0.956263,2.176130,17.427186
1.074578,2.224208,16.990662
1.186799,2.284529,16.568729
1.294685,2.357376,16.161160
1.399855,2.443056,15.767806
1.503805,2.541918,15.388599
1.607924,2.654370,15.023549
1.713513,2.780888,14.672749
1.821796,2.922025,14.336380
1.933938,3.078421,14.014717
2.051059,3.250800,13.708143
2.174244,3.439978,13.417155
2.304558,3.646859,13.142382
2.443054,3.872435,12.884602
2.590784,4.117778,12.644760
2.748806,4.384034,12.423993
2.918188,4.672410,12.223654
3.100014,4.984156,12.045341
3.295386,5.320543,11.890930
3.505420,5.682832,11.762608
3.731246,6.072232,11.662913
3.973994,6.489850,11.594770
4.234787,6.936626,11.561531
4.514719,7.413251,11.567011
4.814828,7.920063,11.615521
5.136064,8.456923,11.711888
5.479245,9.023072,11.861463
5.845002,9.616947,12.070102
6.233709,10.235984,12.344119
6.645404,10.876388,12.690184
7.079690,11.532883,13.115175
7.535625,12.198462,13.625943
8.011595,12.864135,14.228989
8.505178,13.518720,14.930036
9.013010,14.148704,15.733488
9.530643,14.738223,16.641771
10.052437,15.269216,17.654586
10.571476,15.721811,18.768100
11.079553,16.074994,19.974159
11.567221,16.307601,21.259608
12.023966,16.399625,22.605853
12.438489,16.333786,23.988804
12.799121,16.097249,25.379324
13.094368,15.683294,26.744278
13.313541,15.092707,28.048197
13.447448,14.334639,29.255448
13.489052,13.426708,30.332717
13.434043,12.394237,31.251491
13.281245,11.268644,31.990196
13.032786,10.085164,32.535685
12.694023,8.880199,32.883844
12.273215,7.688669,33.039286
11.780994,6.541714,33.014213
11.229685,5.464998,32.826683
10.632579,4.477758,32.498590
10.003210,3.592585,32.053642
9.354714,2.815814,31.515573
8.699310,2.148366,30.906753
8.047925,1.586818,30.247231
7.409953,1.124557,29.554215
6.793159,0.752860,28.841898
6.203672,0.461845,28.121566
5.646075,0.241221,27.401861
5.123539,0.080868,26.689158
4.637995,-0.028772,25.987953
4.190320,-0.096446,25.301256
3.780517,-0.129951,24.630933
3.407897,-0.136094,23.978006
3.071236,-0.120697,23.342889
2.768919,-0.088660,22.725585
2.499058,-0.044027,22.125825
2.259599,0.009915,21.543178
2.048402,0.070553,20.977122
1.863314,0.135851,20.427101
1.702214,0.204272,19.892555
1.563061,0.274694,19.372943
1.443915,0.346346,18.867754
1.342966,0.418747,18.376512
1.258538,0.491653,17.898780
1.189105,0.565015,17.434158
1.133286,0.638939,16.982280
1.089850,0.713661,16.542813
1.057710,0.789517,16.115457
1.035919,0.866929,15.699937
1.023663,0.946387,15.296011
1.020255,1.028439,14.903457
1.025130,1.113682,14.522085
1.037833,1.202759,14.151729
1.058017,1.296355,13.792251
1.085435,1.395196,13.443543
1.119934,1.500052,13.105530
1.161452,1.611735,12.778174
1.210012,1.731107,12.461474
1.265720,1.859082,12.155479
1.328759,1.996627,11.860286
1.399393,2.144776,11.576055
1.477961,2.304629,11.303013
1.564878,2.477357,11.041467
1.660633,2.664213,10.791820
1.765795,2.866532,10.554579
1.881009,3.085741,10.330378
2.006996,3.323354,10.119998
2.144561,3.580982,9.924392
2.294588,3.860326,9.744710
2.458044,4.163175,9.582335
2.635978,4.491398,9.438917
2.829518,4.846925,9.316422
3.039874,5.231728,9.217171
3.268327,5.647786,9.143903
3.516224,6.097035,9.099828
3.784963,6.581311,9.088695
4.075974,7.102261,9.114857
4.390697,7.661234,9.183335
4.730542,8.259141,9.299890
5.096843,8.896277,9.471063
5.490798,9.572098,9.704217
5.913385,10.284958,10.007535
6.365270,11.031787,10.389963
6.846677,11.807726,10.861098
7.357245,12.605720,11.430960
7.895853,13.416086,12.109649
8.460417,14.226084,12.906827
9.047681,15.019554,13.831027
9.652982,15.776668,14.888729
10.270033,16.473906,16.083249
10.890742,17.084357,17.413440
11.505088,17.578467,18.872313
12.101115,17.925329,20.445717
12.665070,18.094574,22.111303
13.181745,18.058830,23.838015
13.635033,17.796568,25.586424
14.008711,17.295058,27.310092
14.287426,16.552951,28.958100
14.457781,15.582016,30.478588
14.509430,14.407539,31.822973
14.436030,13.067121,32.950237
14.235910,11.607898,33.830600
13.912344,10.082515,34.447948
13.473384,8.544508,34.800600
12.931271,7.043818,34.900360
12.301504,5.623125,34.770123
11.601718,4.315442,34.440576
10.850496,3.143121,33.946600
10.066271,2.118139,33.323946
9.266408,1.243343,32.606557
8.466522,0.514256,31.824714
7.680041,-0.078928,31.004022
6.918003,-0.549431,30.165086
6.189039,-0.912263,29.323712
5.499498,-1.182928,28.491431
4.853663,-1.376500,27.676180
4.254023,-1.507011,26.883029
3.701561,-1.587102,26.114860
3.196034,-1.627867,25.372957
2.736246,-1.638834,24.657497
2.320280,-1.628041,23.967933
1.945704,-1.602154,23.303279
1.609742,-1.566624,22.662318
1.309417,-1.525839,22.043746
1.041664,-1.483284,21.446268
0.803413,-1.441683,20.868647
0.591660,-1.403135,20.309746
0.403513,-1.369225,19.768532
0.236224,-1.341128,19.244085
0.087212,-1.319700,18.735590
-0.045929,-1.305545,18.242328
-0.165422,-1.299085,17.763668
-0.273313,-1.300606,17.299057
-0.371477,-1.310303,16.848010
-0.461623,-1.328320,16.410099
-0.545312,-1.354771,15.984952
-0.623966,-1.389769,15.572242
-0.698885,-1.433444,15.171688
-0.771257,-1.485958,14.783048
-0.842175,-1.547518,14.406120
-0.912650,-1.618384,14.040740
-0.983626,-1.698882,13.686787
-1.055989,-1.789405,13.344180
-1.130584,-1.890425,13.012885
-1.208223,-2.002493,12.692919
-1.289699,-2.126249,12.384353
-1.375793,-2.262420,12.087321
-1.467285,-2.411830,11.802030
-1.564967,-2.575400,11.528767
-1.669644,-2.754151,11.267915
-1.782151,-2.949210,11.019964
-1.903351,-3.161807,10.785531
-2.034151,-3.393279,10.565377
-2.175502,-3.645069,10.360434
-2.328407,-3.918718,10.171829
-2.493926,-4.215864,10.000917
-2.673177,-4.538228,9.849315
-2.867339,-4.887596,9.718946
-3.077651,-5.265796,9.612080
-3.305409,-5.674664,9.531390
-3.551958,-6.115993,9.480006
-3.818682,-6.591475,9.461573
-4.106986,-7.102614,9.480315
-4.418271,-7.650621,9.541098
-4.753900,-8.236278,9.649483
-5.115154,-8.859762,9.811777
-5.503170,-9.520441,10.035058
-5.918870,-10.216615,10.327165
-6.362859,-10.945217,10.696653
-6.835316,-11.701466,11.152663
-7.335848,-12.478489,11.704715
-7.863329,-13.266915,12.362368
-8.415710,-14.054483,13.134735
-8.989817,-14.825706,14.029823
-9.581140,-15.561653,15.053673
-10.183627,-16.239930,16.209319
-10.789513,-16.834973,17.495577
-11.389214,-17.318745,18.905771
-11.971315,-17.661936,20.426507
-12.522707,-17.835718,22.036704
-13.028896,-17.814003,23.707125
-13.474524,-17.576089,25.400645
-13.844099,-17.109395,27.073489
-14.122896,-16.411885,28.677510
-14.297981,-15.493737,30.163430
-14.359234,-14.377817,31.484710
-14.300255,-13.098695,32.601550
-14.119016,-11.700190,33.484368
-13.818152,-10.231751,34.116199
-13.404859,-8.744200,34.493592
-12.890374,-7.285530,34.625930
-12.289152,-5.897371,34.533379
-11.617821,-4.612576,34.243923
-10.894080,-3.454090,33.790047
-10.135643,-2.435027,33.205590
-9.359354,-1.559684,32.523134
-8.580496,-0.825138,31.772145
-7.812345,-0.223086,30.977876
-7.065940,0.258362,30.160943
-6.350024,0.633098,29.337413
-5.671147,0.915746,28.519228
-5.033846,1.120722,27.714808
-4.440889,1.261595,26.929720
-3.893550,1.350702,26.167313
-3.391875,1.398958,25.429296
-2.934937,1.415804,24.716210
-2.521069,1.409255,24.027812
-2.148065,1.386001,23.363366
-1.813352,1.351537,22.721853
-1.514129,1.310313,22.102124
-1.247484,1.265877,21.503003
-1.010483,1.221017,20.923343
-0.800235,1.177881,20.362071
-0.613949,1.138102,19.818201
-0.448964,1.102885,19.290844
-0.302773,1.073105,18.779203
-0.173039,1.049371,18.282566
-0.057600,1.032094,17.800302
0.045533,1.021540,17.331851
0.138180,1.017867,16.876710
0.221997,1.021168,16.434431
0.298491,1.031492,16.004614
0.369030,1.048878,15.586896
0.434854,1.073362,15.180951
0.497089,1.105004,14.786487
0.556763,1.143891,14.403241
0.614814,1.190153,14.030979
0.672108,1.243968,13.669493
0.729444,1.305571,13.318606
0.787575,1.375255,12.978170
0.847211,1.453383,12.648066
0.909032,1.540388,12.328211
0.973700,1.636777,12.018557
1.041863,1.743136,11.719101
1.114171,1.860136,11.429883
1.191276,1.988534,11.150999
1.273848,2.129181,10.882604
1.362577,2.283022,10.624927
1.458182,2.451103,10.378275
1.561419,2.634577,10.143054
1.673087,2.834703,9.919778
1.794034,3.052854,9.709092
1.925162,3.290516,9.511791
2.067437,3.549290,9.328848
2.221887,3.830888,9.161442
2.389615,4.137132,9.010992
2.571794,4.469938,8.879197
2.769673,4.831306,8.768085
2.984574,5.223291,8.680059
3.217892,5.647971,8.617960
3.471085,6.107395,8.585130
3.745664,6.603520,8.585479
4.043175,7.138118,8.623562
4.365169,7.712664,8.704654
4.713173,8.328179,8.834815
5.088634,8.985048,9.020958
5.492860,9.682774,9.270881
5.926930,10.419696,9.593278
6.391596,11.192637,9.997687
6.887143,11.996510,10.494364
7.413236,12.823861,11.094050
7.968731,13.664405,11.807594
8.551453,14.504542,12.645394
9.157968,15.326958,13.616637
9.783325,16.110348,14.728283
10.420825,16.829391,15.983834
11.061811,17.455090,17.381899
11.695548,17.955618,18.914667
12.309210,18.297780,20.566458
12.888052,18.449138,22.312604
13.415792,18.380778,24.118952
13.875242,18.070486,25.942321
14.249195,17.505995,27.732161
14.521509,16.687763,29.433485
14.678314,15.630712,30.990927
14.709195,14.364422,32.353465
14.608192,12.931491,33.479107
14.374466,11.384166,34.338755
14.012511,9.779699,34.918552
13.531875,8.175189,35.220320
12.946426,6.622760,35.260104
12.273273,5.165806,35.065213
11.531506,3.836720,34.670410
10.740916,2.656207,34.113944
9.920838,1.633952,33.434034
9.089219,0.770230,32.666164
8.261952,0.058024,31.841326
7.452489,-0.514766,30.985177
6.671687,-0.963293,30.117902
5.927849,-1.304089,29.254599
5.226903,-1.553787,28.405951
4.572659,-1.728240,27.579017
3.967119,-1.841974,26.778034
3.410789,-1.907902,26.005135
2.902980,-1.937226,25.260964
2.442084,-1.939468,24.545166
2.025818,-1.922586,23.856763
1.651426,-1.893125,23.194432
1.315855,-1.856395,22.556697
1.015890,-1.816637,21.942060
0.748261,-1.777200,21.349079
0.509730,-1.740683,20.776421
0.297150,-1.709079,20.222878
0.107507,-1.683890,19.687375
-0.062049,-1.666231,19.168971
-0.214187,-1.656915,18.666844
-0.351389,-1.656532,18.180284
-0.475948,-1.665507,17.708682
-0.589974,-1.684151,17.251515
-0.695400,-1.712706,16.808338
-0.793999,-1.751375,16.378777
-0.887392,-1.800358,15.962521
-0.977066,-1.859867,15.559321
-1.064389,-1.930147,15.168980
-1.150622,-2.011493,14.791360
-1.236940,-2.104261,14.426379
-1.324441,-2.208877,14.074012
-1.414164,-2.325842,13.734299
-1.507101,-2.455747,13.407346
-1.604208,-2.599267,13.093336
-1.706421,-2.757174,12.792534
-1.814665,-2.930335,12.505303
-1.929864,-3.119716,12.232113
-2.052949,-3.326380,11.973557
-2.184870,-3.551491,11.730372
-2.326602,-3.796306,11.503457
-2.479151,-4.062171,11.293901
-2.643560,-4.350516,11.103004
-2.820910,-4.662836,10.932319
-3.012327,-5.000678,10.783679
-3.218975,-5.365609,10.659240
-3.442060,-5.759188,10.561529
-3.682817,-6.182915,10.493482
-3.942500,-6.638169,10.458504
-4.222368,-7.126136,10.460512
-4.523659,-7.647700,10.503986
-4.847559,-8.203326,10.594011
-5.195155,-8.792904,10.736309
-5.567390,-9.415557,10.937248
-5.964985,-10.069427,11.203824
-6.388358,-10.751408,11.543596
-6.837520,-11.456861,11.964566
-7.311952,-12.179289,12.474976
-7.810463,-12.910019,13.082997
-8.331034,-13.637879,13.796304
-8.870641,-14.348951,14.621502
-9.425083,-15.026410,15.563397
-9.988820,-15.650556,16.624126
-10.554834,-16.199080,17.802164
-11.114547,-16.647677,19.091284
-11.657829,-16.971049,20.479581
-12.173114,-17.144342,21.948695
-12.647668,-17.144991,23.473440
-13.068013,-16.954848,25.022015
-13.420537,-16.562402,26.556966
-13.692226,-15.964778,28.036968
-13.871512,-15.169159,29.419373
-13.949124,-14.193323,30.663296
-13.918857,-13.065048,31.732861
-13.778159,-11.820354,32.600141
-13.528437,-10.500761,33.247329
-13.175047,-9.149933,33.667797
-12.726955,-7.810222,33.865913
-12.196112,-6.519598,33.855711
-11.596637,-5.309359,33.658717
-10.943905,-4.202817,33.301339
-10.253642,-3.214984,32.812230
-9.541124,-2.353084,32.219979
-8.820527,-1.617649,31.551314
-8.104460,-1.003931,30.829920
-7.403686,-0.503390,30.075812
-6.727005,-0.105078,29.305190
-6.081269,0.203181,28.530628
-5.471499,0.433871,27.761472
-4.901063,0.599103,27.004346
-4.371892,0.710173,26.263677
-3.884712,0.777295,25.542191
-3.439262,0.809474,24.841349
-3.034511,0.814490,24.161705
-2.668843,0.798939,23.503193
-2.340221,0.768317,22.865354
-2.046329,0.727137,22.247488
-1.784684,0.679039,21.648778
-1.552729,0.626913,21.068361
-1.347910,0.573009,20.505384
-1.167727,0.519040,19.959029
-1.009776,0.466275,19.428536
-0.871781,0.415621,18.913200
-0.751611,0.367690,18.412381
-0.647290,0.322864,17.925494
-0.557003,0.281340,17.452006
-0.479097,0.243179,16.991431
-0.412075,0.208334,16.543323
-0.354592,0.176683,16.107271
-0.305443,0.148052,15.682893
-0.263558,0.122229,15.269831
-0.227989,0.098983,14.867749
-0.197903,0.078071,14.476329
-0.172567,0.059249,14.095270
-0.151342,0.042278,13.724283
-0.133671,0.026923,13.363090
-0.119074,0.012963,13.011426
-0.107136,0.000189,12.669033
-0.097500,-0.011597,12.335662
-0.089862,-0.022579,12.011074
-0.083964,-0.032928,11.695036
-0.079588,-0.042803,11.387320
-0.076552,-0.052355,11.087708
-0.074703,-0.061724,10.795986
-0.073919,-0.071041,10.511946
-0.074098,-0.080432,10.235387
-0.075163,-0.090018,9.966113
-0.077052,-0.099917,9.703934
-0.079724,-0.110243,9.448663
-0.083149,-0.121112,9.200122
-0.087314,-0.132638,8.958134
-0.092215,-0.144941,8.722530
-0.097864,-0.158142,8.493146
-0.104280,-0.172368,8.269820
-0.111494,-0.187756,8.052397
-0.119548,-0.204447,7.840728
-0.128492,-0.222595,7.634666
-0.138390,-0.242366,7.434072
-0.149313,-0.263938,7.238809
-0.161345,-0.287507,7.048748
-0.174579,-0.313284,6.863763
-0.189124,-0.341504,6.683735
-0.205097,-0.372420,6.508552
-0.222635,-0.406312,6.338106
-0.241885,-0.443489,6.172297
-0.263014,-0.484290,6.011033
-0.286205,-0.529087,5.854229
-0.311662,-0.578293,5.701812
-0.339610,-0.632360,5.553718
-0.370299,-0.691791,5.409894
-0.404005,-0.757136,5.270304
-0.441032,-0.829007,5.134925
-0.481718,-0.908076,5.003756
-0.526434,-0.995086,4.876818
-0.575592,-1.090856,4.754157
-0.629646,-1.196291,4.635853
-0.689096,-1.312389,4.522022
-0.754498,-1.440250,4.412828
-0.826461,-1.581086,4.308487
-0.905659,-1.736233,4.209283
-0.992835,-1.907159,4.115576
-1.088810,-2.095478,4.027825
-1.194484,-2.302963,3.946603
-1.310852,-2.531553,3.872620
-1.439005,-2.783372,3.806758
-1.580144,-3.060731,3.750098
-1.735581,-3.366144,3.703969
-1.906757,-3.702328,3.669993
-2.095241,-4.072206,3.650150
-2.302743,-4.478904,3.646845
-2.531115,-4.925725,3.662994
-2.782355,-5.416131,3.702125
-3.058608,-5.953683,3.768491
-3.362152,-6.541970,3.867199
-3.695390,-7.184498,4.004364
-4.060818,-7.884532,4.187262
-4.460986,-8.644880,4.424508
-4.898434,-9.467603,4.726224
-5.375607,-10.353625,5.104190
-5.894729,-11.302244,5.571964
-6.457642,-12.310498,6.144916
-7.065591,-13.372395,6.840137
-7.718951,-14.478004,7.676158
-8.416883,-15.612426,8.672372
-9.156925,-16.754701,9.848084
-9.934521,-17.876783,11.221052
-10.742501,-18.942750,12.805457
-11.570567,-19.908535,14.609246
-12.404829,-20.722514,16.630939
-13.227513,-21.327354,18.856136
-14.016934,-21.663444,21.254228
-14.747891,-21.674081,23.776029
-15.392594,-21.312184,26.353249
-15.922186,-20.547811,28.900708
-16.308827,-19.375193,31.321845
-16.528157,-17.817604,33.517389
-16.561817,-15.928480,35.396104
-16.399614,-13.787805,36.885687
-16.040903,-11.493970,37.941458
-15.494908,-9.152550,38.550879
-14.779880,-6.864339,38.732940
-13.921268,-4.715115,38.532864
-12.949248,-2.768923,38.013694
-11.896048,-1.065555,37.246879
-10.793482,0.378216,36.303740
-9.670968,1.564796,35.249077
-8.554173,2.510679,34.137330
-7.464279,3.241282,33.011091
-6.417791,3.786464,31.901396
